Timestamp,Freq,Drive_Amp,Channel,X,Y,Z
2849.280566,40,0.0568,4,0.032,0.023,-0.023
2849.280739,40,0.0568,0,-0.013,-0.013,0.018
2849.281586,40,0.0568,2,-0.018,0.021,0.047
2849.281727,40,0.0568,4,0.03,0.048,-0.02
2849.281901,40,0.0568,0,-0.016,-0.009,0.052
2849.282741,40,0.0568,2,-0.013,0.012,0.138
2849.282888,40,0.0568,4,0.022,0.155,-0.016
2849.283062,40,0.0568,0,-0.023,0.003,0.165
2849.283897,40,0.0568,2,-0.004,0.007,0.304
2849.28405,40,0.0568,4,0.018,0.329,-0.015
2849.284223,40,0.0568,0,-0.031,0.008,0.351
2849.285053,40,0.0568,2,0.006,-0.004,0.525
2849.285211,40,0.0568,4,0.008,0.564,-0.01
2849.285384,40,0.0568,0,-0.037,0.017,0.59
2849.286209,40,0.0568,2,0.011,-0.005,0.794
2849.286373,40,0.0568,4,0.001,0.835,-0.007
2849.286545,40,0.0568,0,-0.044,0.02,0.866
2849.287365,40,0.0568,2,0.023,-0.015,1.082
2849.287534,40,0.0568,4,-0.015,1.112,-0.005
2849.287707,40,0.0568,0,-0.054,0.023,1.15
2849.288521,40,0.0568,2,0.031,-0.023,1.365
2849.288695,40,0.0568,4,-0.029,1.387,0.003
2849.288868,40,0.0568,0,-0.057,0.032,1.426
2849.289677,40,0.0568,2,0.037,-0.026,1.61
2849.289856,40,0.0568,4,-0.034,1.618,0.011
2849.29003,40,0.0568,0,-0.056,0.035,1.666
2849.290833,40,0.0568,2,0.041,-0.026,1.815
2849.291018,40,0.0568,4,-0.043,1.805,0.013
2849.291192,40,0.0568,0,-0.053,0.031,1.847
2849.291989,40,0.0568,2,0.04,-0.02,1.948
2849.292179,40,0.0568,4,-0.049,1.919,0.019
2849.292353,40,0.0568,0,-0.053,0.029,1.954
2849.293145,40,0.0568,2,0.038,-0.017,2.001
2849.29334,40,0.0568,4,-0.049,1.95,0.021
2849.293515,40,0.0568,0,-0.05,0.023,1.986
2849.294301,40,0.0568,2,0.03,-0.015,1.976
2849.294502,40,0.0568,4,-0.049,1.899,0.021
2849.294677,40,0.0568,0,-0.044,0.023,1.93
2849.295457,40,0.0568,2,0.021,-0.009,1.859
2849.295663,40,0.0568,4,-0.042,1.77,0.014
2849.295838,40,0.0568,0,-0.039,0.013,1.793
2849.296612,40,0.0568,2,0.01,-0.004,1.682
2849.296824,40,0.0568,4,-0.035,1.57,0.016
2849.297,40,0.0568,0,-0.031,0.002,1.59
2849.297767,40,0.0568,2,-0.002,0.01,1.439
2849.297985,40,0.0568,4,-0.034,1.325,0.017
2849.298161,40,0.0568,0,-0.019,-0.007,1.332
2849.298923,40,0.0568,2,-0.011,0.021,1.162
